source,year,abstract,label
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"James, 1977: 77-79), atau Analisis Tingkat Kepentingan dan Kinerja/Kepuasan Pelanggan adalah salah satu program studi yang telah menghasilkan banyak lulusan, sistem ini menghasilkan informasi tentang persentase kepuasan alumni terhadap atribut kuesioner yang mempengaruhi kepuasan alumni, informasi rangking dan tingkat prioritas perbaikan atribut Kuesioner, yang selanjutnya akan menjadi bahan pertimbangan Program Studi Manajemen Informatika dalam memprioritaskan perbaikan layanan yang kurang memuaskan pelanggan dalam hal ini alumni, yang akan digunakan untuk tujuan mengevaluasi bagaimana aplikasi untuk tujuan untuk tujuan yang akan menjadi dasar untuk meningkatkan kualitas layanan yang akan membuat aplikasi yang akan membantu dalam skripsi tentang bagaimana membuat aplikasi untuk menilai layanan yang lebih lanjut, dan Kinerja , yang relevansi , dan Kepuasan, yang dihasilkan sebagai berikut: , di mana yang harus. kepada mereka, dan alumni yang dihasilkan, yang diinginkan, dan kepuasan pelanggan, , dll ,.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"augmented reality adalah teknologi yang memungkinkan untuk menggabungkan objek 3D ke dalam lingkungan nyata secara langsung melalui sebuah kamera, untuk menampilkan informasi dari masing-masing tipe rumah, 3D modelling dibuat menggunakan Google Sketchup, Vuforia, dan Unity 3D sebagai game engine dalam pembuatan gadget dan virtual tour, berdasarkan hasil uji coba tersebut dapat disimpulkan bahwa aplikasi ini sangat menarik, desain aplikasi menarik, serta informasi yang disajikan menarik. (Teks dengan relevansi EEA), aplikasi ini telah diujicobakan pada beberapa pengguna Smartphone, Aplikasi ini telah dirancang untuk mendukung promosi yang menarik (t) (3D) a (V) - aplikasi , dan fitur yang menarik) , dan aplikasi , dll , aplikasi (A) ` untuk membuat aplikasi a, Augment s.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"(Sistem Pakar) adalah sistem yang digunakan untuk memecahkan masalah yang dapat diselesaikan oleh orang biasa atau non-pakar, dengan menggunakan metode forward chaining yang dimulai dengan mencari fakta terlebih dahulu dan metode certainty factor (CF) untuk proses perhitungan tingkat kepercayaan di setiap rulenya, sistem memberikan nilai keputusan berdasarkan gejala yang dialami, dan nilai keyakinan CF terhadap gejala, berdasarkan penilaian Pakar terhadap ketepatan output sistem, yang menunjukkan bahwa sistem pakar untuk menentukan penyakit kucing dapat membantu baik pakar maupun orang yang tidak ahli. untuk mendeteksi penyakit yang diderita Kucing dapat membantu dalam kasus penyakit yang bersangkutan dapat mendeteksi penyakit kucing yang dapat melakukan diagnosis penyakit yang dapat ditemukan pada tahap analisis kebutuhan yang dapat dilakukan pada kucing.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Untuk memecahkan masalah, sistem pakar menggunakan pengetahuan berbasis pengetahuan yang dimasukkan ke dalam komputer, seorang yang bukan pakar menggunakan sistem pakar untuk meningkatkan kemampuan pemecahan masalah, sedangkan seorang pakar menggunakan Sistem Pakar untuk memberikan solusi sementara kepada pasien. Backward chaining adalah strategi pencarian yang arahnya berlawanan dengan runut maju. Proses pencarian dimulai dengan tujuan, yaitu kesimpulan yang menjadi solusi masalah yang dihadapi. , yang merupakan satu-satunya tempat berobat bagi masyarakat setempat. - ( TEN) ( ) (N ) ` ` _ `. `; sebagai berikut: (a) , sebagai berikut (B) / (IP). aplikasi s , tentang di mana:.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"(2) Dalam penelitian ini, teknik yang digunakan untuk menyelesaikan masalah adalah dengan menggunakan teknik text mining. Teknik ini merupakan penerapan konsep dan teknik data mining untuk mencari pola dalam teks. Proses penganalisisan teks untuk mendapatkan informasi yang berguna untuk tujuan tertentu memerlukan lebih banyak tahapan, mengingat data teks memiliki karakteristik yang lebih kompleks daripada data biasa. Teks yang akan dianalisis harus memiliki lebih banyak tahap dibandingkan dengan teks yang sudah pernah diajukan sebelumnya. 1 yang telah dilakukan sebelumnya. Data yang telah dibuat lebih banyak langkah-proses data yang lebih rumit. - proses Data mining - proses data.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"cloud computing seringkali diimplementasikan secaraon-premise, dimana pengguna dihadapkan pada masalah seperti tingginya biaya pengadaan infrastruktur hingga pemborosan sumber daya yang diperlukan untuk instalasi, maintenance dan pembaruan sistem. Pada penelitian ini, penulis menerapkan Cloud Computing dengan model Software as a Service pada Sistem Informasi Perhotelan untuk mengetahui apakah Cloud Computer dengan model SAP dapat mengatasi masalah yang muncul pada penerapan sistem informasi konvensional.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"Ini adalah pendekatan untuk mencari kasus baru dengan kasus lama, yang didasarkan pada pencocokan bobot dari sejumlah fitur yang ada, algoritma K-Nearest Neighbour (KNN) digunakan dalam proses data mining untuk menganalisis gaya belajar, dengan akurasi 88%, yaitu pada K = 9. Error banyak terjadi pada parameter yang merupakan kombinasi dari beberapa tipe gaya belajar dan kesalahan terbesar adalah pada parameter visual, auditori dan kinestetik. - Gaya belajar adalah faktor penting yang mendukung pencapaian tujuan pembelajaran. aplikasi yang relevansi yang lain. - elemen yang sesuai dengan cara yang tepat. ` metode yang digunakan untuk analisis gaya belajar. - 9 0 6 s : di mana sebagai berikut ( 1).",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Telkom sebagai salah satu perusahaan telekomunikasi terbesar di Indonesia, yang selalu berusaha untuk meningkatkan dan menjaga kualitas layanannya, dengan menyediakan layanan akses internet melalui produknya TDSL (Tube Data Sheet Locator) dan Telepon, sistem peramalan ini dapat digunakan untuk mengetahui prediksi/peramalan penjualan produk telekomunikasi pada tahun 2008-2012, sehingga dapat membantu PT. Telekomunikasi, TBK untuk menentukan pengambilan keputusan penjualan dalam jangka waktu tertentu, dapat disimpulkan bahwa sistem perampingan ini dapat diterapkan untuk tujuan mendapatkan informasi yang akurat untuk membuat rencana masa mendatang, dan untuk menentukan keputusan penjualan produk tersebut harus dilakukan untuk tujuan tersebut adalah untuk tujuan untuk mengembangkan sistem informasi yang relevansi , untuk melakukan analisis untuk tujuan dari sistem tersebut, untuk tujuan itu, untuk menyediakan layanan Internet, dan telepon , dan Telepon , dll.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"Untuk setiap tahunnya, pengembangan sistem dilakukan dengan menggunakan metode Simple Additive Weighting (SAW) yang dapat memberikan penilaian skor terhadap pelamar beasiswa, pendaftaran beasiswa, seleksi pelamar beasiswa dengan metode Saw, pemeringkatan pelamar beasiswa dan penentuan penerima beasiswa sesuai dengan kuota masing-masing program studi, sehingga pengembangan menghasilkan sistem pendukung keputusan dengan Layanan Pengaturan Beasiswa, Pendaftaran Beasiswa, Seleksi Pendaftar Beasiswa (BBM) yang memiliki kualifikasi untuk pelamar beasiswa yang kurang mampu, dan Surat Perintah Sebelas Maret (Supersemar) yang merata kualifikasi. - Program Studi yang memenuhi kualifikasi yang sesuai dengan program studi yang tepat sasaran yang tepat waktu yang sesuai jenis beasiswa yang merata. (AW) (S) yang relevansi (a) yang konsisten. , dan (s) yang sesuai kriteria dan penerima beasiswa yang proporsionalitas yang sesuai kuota program studi.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"(Matos) adalah salah satu mall di kota malang yang memiliki bangunan besar, luas, dan banyak toko di setiap lantai, fitur 3D modelling dibuat menggunakan Google Sketchup dan Unity 3D sebagai game engine untuk membuat lingkungan virtual, yang kemudian di-build ke web agar dapat digunakan pada website dengan plugin Unity Web Player, kemudian virtual reality akan digabungkan dengan hasil pembuatan web dan digital signage yang dapat digunakan oleh pengunjung. aplikasi ini telah diuji cobakan pada beberapa pengguna dengan mengunggah ke web hosting, dan informasi yang berguna untuk menampilkan dan memproses data yang menarik. - aplikasi ini - aplikasi tersebut - aplikasi yang sangat menarik. , aplikasi yang relevansi tampilan yang menarik , dan aplikasi yang menarik, aplikasi ini , dll , yang menarik aplikasi ini. s - dari situs tersebut menjadi lebih menarik, dan menyajikan informasi yang menarik dan informasi. ( ) , serta aplikasi yang diinginkan.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Ini adalah salah satu alternatif yang dapat digunakan untuk mendeteksi kemiripan dokumen dengan membandingkan pattern (pola) yang ada pada dokumen teks, algoritma ini menggunakan hashing untuk menemukan substring (bagian dari string) dalam sebuah teks dengan menggunakan K-gram, menunjukkan bahwa algoritma ini dapat bekerja dengan baik dalam mendeteksi similarity dokumen dengan menunjukkan jumlah karakter yang digunakan sebagai pola dalam hashing, yang akan menjadi tolok ukur untuk mengetahui seberapa besar kemiripan dokumen yang ada di dalamnya, tanpa menyertakan referensi ke sumber aslinya, untuk mengatasi hal ini. - aplikasi pendeteksi kemiripan yang dapat diterapkan untuk mengatasi masalah ini. (gambar) () yang sama ( ) , dll.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"`` Pengujian dilakukan dengan dua cara, yaitu pengujian sistem admin dan pengujian yang mengikutsertakan pengguna dalam memberikan penilaian hasil mesin pembuat puisi, untuk kata pertama, baris, irama, sajak, keindahan kata, dan isi, dan untuk kata kedua, ketiga hingga ke-n, sistem akan mengacak kata sesuai tema yang telah dipilih, berdasarkan frekuensi yang sering digunakan dalam bank puisi. Dari hasil tersebut dapat dinilai rata-rata bahwa aplikasi ini baik atau cukup untuk membantu orang membuat puisi. Dengan demikian, aplikasi ini dapat digunakan untuk membantu manusia membuat puisi ini - dari : pada yang lebih lanjut untuk aplikasi oleh pengguna mereka di mana aplikasi ` fitur , dan struktur data yang relevansi tentang menggunakan metode Monte Carlo ; sebagai berikut masing- teks. ` _ dalam bahasa akhir.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2014,"Untuk mengatasi ketidakkonsistenan, penerapan metode Dempster Shafer pada sistem pakar digunakan untuk memecahkan masalah seperti yang biasa dilakukan para ahli, nilai kepercayaan atau densitas terbesar menunjukkan hasil diagnosa penyakit Diabetes Melitus. Berdasarkan hasil lab gula darah, umur, jenis kelamin, riwayat keluarga, dan gejala yang dialami, sistem diagnostik ini dapat menjadi alternatif solusi sebagai media konsultasi bagi pengguna untuk mendapatkan informasi kemungkinan tingkat resiko tipe pada penyakit diabetes melitus yang dialami. , dengan demikian dapat memberikan alternatif solusi untuk mengatasi ketidak konsistenan. ( 1 ) ( 2 ( 3) , ( ). (3) ` () - (2).",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Untuk meningkatkan layanan penjualan tiket dan untuk memudahkan calon penumpang membeli tiket, penyedia jasa khususnya pada PT Pelayaran akan dimudahkan dalam menjalankan bisnisnya, karena proses penjualan tiket yang masih manual, sehingga penyedia tiket akan kesulitan dalam melayani calon penumpang dalam waktu bersamaan saat ramai-ramai khususnya pada musim mudik. Maka dibuatlah sistem informasi penjualan tiket untuk meningkatkan perbaikan pelayanan penjualan tiket, dengan fitur pengaturan jadwal keberangkatan, mengelola booking, memperbarui informasi, dan menyediakan laporan.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"reservasi sistem informasi berbasis web dikembangkan di UMM INN, yang menyediakan berbagai fasilitas untuk memastikan konsumen menghabiskan waktu dengan cara yang spesial. Manfaatkan Wi-Fi di tempat umum, lift, transfer bandara/hotel, restoran yang disediakan hotel, TV, pembuat kopi/teh, ruangan bebas rokok, fasilitas menyetrika, ruang duduk dapat ditemukan di setiap kamar Untuk meningkatkan jumlah pengunjung, pengunjung dapat memperoleh informasi dan berita tentang fasilitas yang ada di Hotel UMM Inn. Fasilitas ini menawarkan fasilitas rekreasi seperti taman. - Taman adalah apa yang dapat dinikmati oleh konsumen selama tinggal. Layanan ini adalah apa punch - fasilitas yang disediakan oleh hotel ini - hotel. - Hotel - hotel - fasilitas - layanan yang terbaik - fasilitas. fasilitas ini - fasilitas tersebut - fasilitas mereka sendiri - fasilitas ini.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Sehubungan dengan analisis SOA pada layanan e-Commerce, 10 layanan utama adalah merchant service, login service, kategori layanan, produk layanan, order service, konfirmasi pembayaran, customer service, setting service, akun bank service, dan blog service. Dalam penelitian ini, analisis dan desain arsitektur aplikasi yang dapat digunakan adalah berbasis Web Service (SOA). , yang merupakan solusi untuk mengatasi masalah dalam bidang pemrosesan data atau informasi suatu organisasi yang terus berkembang dan berkembang sesuai dengan kebutuhan. diperlukan untuk mengembangkan dan menerapkannya. - Layanan e- , dan pengembangan layanan eCommercy , sebagai berikut: , di mana.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Untuk saat ini, pembuatan jadwal sidang skripsi di jurusan elektro program studi teknik Informatika masih dilakukan secara manual oleh koordinator skripsi, salah satu dosen pembimbing harus hadir pada saat mahasiswa yang dibimbingnya melakukan sidang, dan dosen penguji sidang tersebut tidak boleh menguji di ruang yang lain pada sesi yang sama. Pemilihan ruang, waktu, mahasiswa dan dosen pembimbing diacak oleh sistem dengan, sehingga optimalisasi penjadwalan sidang yang telah dibuat sudah optimal. , dan sebagai hasilnya, aplikasi tersebut telah berhasil membuat jadwal yang optimal. - aplikasi tersebut, untuk membuat jadwal sidang yang tepat waktu yang sesuai dengan yang tepat Waktu yang tepat. ( 1) , aplikasi yang terakhir. dari aplikasi tersebut , dalam aplikasi tersebut adalah , yang bersangkutan, dan , masing-sistem tersebut, dan seterusnya.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"Untuk mengatasi masalah ini, sistem pakar diagnosa penyakit pada burung kenari dengan metode Certainty Factor (CF) dikembangkan dengan menganalisis gejala penyakit yang diinputkan, kemudian diproses dan diperhitungkan dengan CF, hasil diagnostik sistem menampilkan penyakit yang diderita Burung Kenari dan memberikan solusi untuk penyakit dengan nilai prosentase certainty factor terbesar dalam diagnosis penyakit burung Kenari. , untuk mendapatkan keakuratan atau ketepatan perhitungan dalam mendiagnosis gejala penyakit pada Burung Kenia.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"(LBS), yang menggunakan sistem operasi Android, merupakan implementasi dari mobile GIS (Geographic Information System) yang menampilkan posisi geografis keberadaan posisi pengguna dari perangkat mobile melalui GPS (Global Positioning System) sehingga dapat mengidentifikasi lokasi seperti lokasi kuliner dari pengguna. Dengan fitur tersebut, Sistem Pencarian Lokasi Kuliner di Kota malang ini dapat menyajikan informasi dan pencarian lokasi kuliner di kota malang yang dapat membantu mengembangkan obyek kuliner tersebut. , oleh karena itu, sistem ini dapat menyediakan informasi dan mencari lokasi kuliner untuk tujuan tersebut, yang diperlukan untuk mengembangkan lokasi tersebut. - fitur tersebut , yang akan memberikan referensi yang dapat memfasilitasi pengembangan lokasi baru , dengan fitur ini , dan lokasi yang relevansi , dll , untuk tujuan (Gis) ( GPS) ) , serta lokasi yang diperlukan. fasilitas tersebut, sebagai berikut ,.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"(2) Berdasarkan hasil uji coba yang dilakukan, sistem manajemen proyek dan kolaborasi tim pengembang perangkat lunak yang terintegrasi dengan chat membantu manajer proyek untuk mengelola proyek, mengatur jadwal proyek, menetapkan tim yang terkait dengan pekerjaan proyek, membuat tugas yang diberikan kepada anggota tim dapat diselesaikan tepat waktu, hasil produk yang dihasilkan sesuai dengan yang diharapkan, dan waktu pengerjaan proyek lebih efisien tanpa mengganggu kerja tim selama proyek berlangsung. , dan tidak mengganggu kerja sama tim saat mengerjakan proyek tersebut. dan waktu penyelesaian proyek lebih efektif tanpa mengganggu kerjasama tim dalam mengerjakan proyek. ( ), Sistem ini, aplikasi yang dihasilkan dari setiap hari kerja proyek yang telah dilakukan pada saat mengerjakannya masing- , , sistem ini, dan mengembangkan sistem , aplikasi web , pemrograman, dan , sebagai berikut: , di atas dasar, dan seterusnya , mereka.",ai
